,0
0,0.5903196290046911
1,0.835246557102576
2,0.9023287405107061
3,0.8901735258471426
4,0.8654087304640479
5,0.8366267793759463
6,0.804112620090666
7,0.7764200486123296
8,0.752754603138847
9,0.7323597001081213
10,0.709297914942696
11,0.6924459993081692
12,0.6751224127179649
13,0.6594631517303962
14,0.6450865643326084
15,0.6264884404972508
16,0.6140181233565354
17,0.5985487207900104
18,0.5783686553547919
19,0.5718053062466443
20,0.5559168788252166
21,0.5380145967932713
22,0.522111537709062
23,0.5122391089634475
24,0.4980369398245065
25,0.48742795262211064
26,0.4768114573734448
27,0.4633178797532212
28,0.4556324203549236
29,0.44269325025019135
30,0.43539480583387524
31,0.4259898276481261
32,0.42186624277388113
33,0.4100159439154879
34,0.39434205362800795
35,0.38238478335597936
36,0.37933328590073223
37,0.3676728965548568
38,0.35334537241673164
39,0.346375502575876
40,0.3387760752109176
41,0.3325958130150338
42,0.32636247387544964
43,0.3157323757734597
44,0.31480634130976565
45,0.3034426703750773
46,0.30167864066081823
47,0.293005963941766
48,0.28879517995526194
49,0.282294922960931
50,0.2831169765427251
51,0.2716502860452248
52,0.26991632525091436
53,0.2655233323446845
54,0.2668093323019572
55,0.25922571975844083
56,0.2656745941073866
57,0.2598518022123667
58,0.2539618608003376
59,0.2488040190515791
60,0.24587160441902706
61,0.23893477489230042
62,0.2358346098096024
63,0.22913410500300047
64,0.22611198984990105
65,0.21886356800136497
66,0.21419353520484424
67,0.20711191565152615
68,0.2103261554651521
69,0.20563185772536252
70,0.2028083649919663
71,0.19370197628610403
72,0.19783054085184515
73,0.19266993260640403
74,0.18324139426175712
75,0.1865436131662111
76,0.1795718099246714
77,0.17653191141028587
78,0.17595463523005953
79,0.17444143660376707
80,0.17348533763356797
81,0.1743317318266743
82,0.17031864680976996
83,0.16540921646252385
84,0.16904289117871965
85,0.16492466107638004
86,0.16903713168657078
87,0.16517989918848328
88,0.16628155724188337
89,0.16502682847583572
90,0.15928486328915048
91,0.15960489679679682
92,0.163446136821954
93,0.1582250871694342
94,0.15704913233847073
95,0.15865289147118583
96,0.15621590194028226
97,0.15572136308243245
98,0.15389383364272327
99,0.15314891093767544
