,0
0,0.5486489294785026
1,0.7486054024379903
2,0.7608264562831548
3,0.7189168708046039
4,0.6677653361766058
5,0.620177038103212
6,0.581521922943494
7,0.5412082983023095
8,0.4992310874454254
9,0.4698696203462686
10,0.4380235967687471
11,0.41291277164807755
12,0.38999269241881174
13,0.36999533024033127
14,0.3421505616864427
15,0.3180334054939512
16,0.2933782037718149
17,0.27550844105632993
18,0.2632894720027897
19,0.245217071845176
20,0.2269759154282888
21,0.2103132510811043
22,0.1888969446818654
23,0.17197222123906364
24,0.15606236672742704
25,0.1428148020756119
26,0.13336795124685463
27,0.12073707912462218
28,0.11091283666432813
29,0.10186219083024067
30,0.09423487038766176
31,0.08803144930952227
32,0.08421051997198667
33,0.07916732296085896
34,0.07795352594802055
35,0.07559066349076471
36,0.07220281210722107
37,0.06776088338441624
38,0.06511075894557776
39,0.06113546735162694
40,0.057591018054554875
41,0.057110990959813396
42,0.05482458153825764
43,0.051483913553040946
44,0.049414038196007905
45,0.04556225658166032
46,0.04387294454423372
47,0.041309408006879864
48,0.03818474823221087
49,0.03513948220098235
50,0.0336428282331852
51,0.03407890847599794
52,0.03639033048190014
53,0.03741679030351187
54,0.036546493086771284
55,0.03542180221734187
56,0.03330965730254477
57,0.027813294428259534
58,0.024552916192582392
59,0.021387589069515434
60,0.018198757446991884
61,0.01615156791815803
62,0.01615684124662699
63,0.015855100509557192
64,0.015115570917845773
65,0.013913535547680243
66,0.012661199866526697
67,0.011110831644664561
68,0.007997133133875841
69,0.007036636764823059
70,0.005648918914694944
71,0.004148602063996953
72,0.0033285517263920714
73,0.0020575961098694613
74,0.00172731334276377
75,0.0014257503102977644
76,0.0010092802703922778
77,0.0007166182426022156
78,0.0005464783878104831
79,0.000513973720055282
80,0.00039905868631599426
81,0.00036690898425333605
82,0.0003510356969315029
83,0.0003402664277642762
84,0.000326185236865255
85,0.0003041857143319746
86,0.00030081344947130526
87,0.00029310956940672446
88,0.00031451442990820995
89,0.000312567055543504
90,0.00030831131075828653
91,0.0003289629748641882
92,0.00033912408045989266
93,0.0003280976275015798
94,0.00035455557401782074
95,0.00035611827380434193
96,0.00037783370139520044
97,0.0003847109331203989
98,0.0003812900400407852
99,0.00041545720771389853
