,0
0,0.4470873204509351
1,0.6252493202998081
2,0.7152370997250141
3,0.7631849976170314
4,0.7847559596696437
5,0.7876090605024735
6,0.7695320361473387
7,0.7366369188873573
8,0.7123134816320599
9,0.6799018232949953
10,0.6491573960676391
11,0.6199683378075748
12,0.5909203222449522
13,0.5654027657060097
14,0.5353451421456282
15,0.5146321225385817
16,0.49646274496605963
17,0.47227241315492224
18,0.4536654687325905
19,0.4358652837101482
20,0.4238689524160254
21,0.4116258829828896
22,0.39751396687280904
23,0.39199224444486586
24,0.37461144562576826
25,0.3605806006939794
26,0.344450430968282
27,0.32910800124497663
28,0.31481613750199133
29,0.30603480408703
30,0.2942114501383208
31,0.28303465873616906
32,0.27121313759987475
33,0.27386002972597645
34,0.25716344995890805
35,0.25141471108596974
36,0.24583747657924315
37,0.23923206776404626
38,0.23380911592544612
39,0.22599081162569631
40,0.21979425579770354
41,0.2132153003506555
42,0.20955841194061595
43,0.20609109270211246
44,0.2045388851997947
45,0.20025724075652115
46,0.19569790579748964
47,0.19290773964332208
48,0.1946921064254369
49,0.19058488366753368
50,0.18737353256017805
51,0.18535521459840676
52,0.18125042113985593
53,0.17998696535604902
54,0.1763145621340231
55,0.17173840040499574
56,0.16832242044353363
57,0.1654140338148367
58,0.1629545441636331
59,0.16210024718569188
60,0.1560144734765714
61,0.15338476602723936
62,0.15183036105162104
63,0.148070646576357
64,0.1463287197250913
65,0.14339956410996096
66,0.1413390431005081
67,0.14127274640514143
68,0.13386308193822763
69,0.13152898287569798
70,0.131056558010627
71,0.13098794471050118
72,0.12682075574903348
73,0.12314580862913929
74,0.11643885126369231
75,0.11798067827149852
76,0.11170749472683071
77,0.10653934097223373
78,0.10295953558439244
79,0.10119457016507301
80,0.09849021886654635
81,0.09432457146712528
82,0.0930137708042655
83,0.08904794300468329
84,0.0875245072288401
85,0.0833878205646396
86,0.08093606152493431
87,0.08019106974503494
88,0.07558757059394612
89,0.07614108729889345
90,0.07570961039232654
91,0.07804919050909924
92,0.07746385374461606
93,0.07356057678936767
94,0.07360315792621439
95,0.07223996135618158
96,0.07134190845040193
97,0.06928009748496478
98,0.07038336994795788
99,0.07091223533775637
